id,text,n_crop,n_disease,n_medicine
940-2,蚜虫/n_disease ，25％阿克泰/nrf WG3000/x －/wp 2500倍/q ＋/w 有机硅/n_medicine ，70％艾美乐/nr WG2000/x －/wp 2500倍/q 或/c 3％苦参碱/n_medicine AS500/x 倍/q ，亩/q 旺/a 特/ag 3000倍/q ，绿颖/nr 200倍/q ，20％啶/x 虫/n 脒/w 2000－/wp 2500（/wkz 高温/n 有效/a ）/wky ＋/w 阿维菌素/n_medicine 1500倍/q ，倍/q 内/f 威/ng （/wkz 溴/ng 氰/w 虫/n 酰胺/n_medicine ）/wky 4000倍/q 或/c 艾绿士/nr （/wkz 乙基多杀菌素/n_medicine ）/wky 1000－/wp 1500倍/q ，杀虫环/n_medicine 1200倍/q 或/c 福戈/nrf 3000倍/q ，22％特福力/nrf （/wkz 氟啶虫/n_disease 胺/n 晴/vi ）/wky 3000倍/q ,[],"['蚜虫', '氟啶虫']","['有机硅', '苦参碱', '阿维菌素', '酰胺', '乙基多杀菌素', '杀虫环']"
940-3,蚜虫/n_disease 危害/vn 建议/n 用/p 22%氟啶虫/n_disease 胺/n 腈/w 4500-/wp 6000倍/q 液/ng 喷雾/n_new 25%噻嗪酮/n_medicine 1000-/wp 2000倍/q 液/ng 喷雾/n_new 80％烯啶吡蚜酮/n_medicine 1500倍/q 液/ng 喷雾/n_new 螺虫乙酯/n_medicine 、/wn 噻虫嗪/n_medicine 等/v 喷雾/n_new 可以/n_new 用/p 以上/f 药剂/n 交替使用/n_new 防治/vn ,[],"['蚜虫', '氟啶虫']","['噻嗪酮', '烯啶吡蚜酮', '螺虫乙酯', '噻虫嗪']"
941-1,叶面喷施/n_new 碧护/n_medicine 加/b 氨基酸/n_medicine 肥/n 缓解/n_new ,[],[],"['碧护', '氨基酸']"
941-2,使用/v 氨基酸/n_medicine 或/c 海藻酸/n_medicine 叶面肥/n_medicine 加云/n_new 台/n 素/ag 内/f 脂/w 喷雾/n_new 调理/v 一下/mq 。/wj ,[],[],"['氨基酸', '海藻酸', '叶面肥']"
941-3,多/ad 考虑/n_new ，干旱/a 小/a 水/n 就/d 可以/n_new 了/y ，天气变化/n_new 。/wj 温度/n_new 不适/a ，根系吸收/n_new 不良/a ，或者/c 用药/n_new ，导致/v 生理性/n_new 症状/n ，可用/v 生物菌肥/n_medicine 灌根/n_new 养根/n_new ，叶面/n 芸苔素内酯/n_medicine 喷雾/n_new 缓解/n_new ,[],[],"['生物菌肥', '芸苔素内酯']"
942-1,肥害/n_disease ，可/c 选用/v 益/dg 沛/ag 蔬/ng 复合/n_new 微生物菌剂/n_medicine 或/c 阿泰灵/nr 等/udeng 喷施/n_new 缓解/n_new 。/wj ,[],['肥害'],['微生物菌剂']
942-2,中耕/vi 松土/n_new 晒/v 茬/qv ，使用/v 磷酸二氢钾/n_medicine 喷雾/n_new 调理/v 。/wj ,[],[],['磷酸二氢钾']
942-3,土壤环境/n_new 差/a ，根系受损/n_disease 引起/v 建议/n 随/p 水/n 冲施/n_new 腐/vg 殖/w 酸/a +枯草芽孢杆菌/n_disease ，促进根系生长发育/n_new ，叶面喷施/n_new 碧护/n_medicine +磷酸二氢钾/n_medicine 调节/n_new 生长/vn ,[],"['根系受损', '枯草芽孢杆菌']","['碧护', '磷酸二氢钾']"
943-1,考虑/n_new 炭疽病/n_disease 用/v 咪鲜胺/n_medicine 戊唑醇/n_medicine ，咪鲜胺/n_medicine 防治/vn ,[],['炭疽病'],"['咪鲜胺', '戊唑醇', '咪鲜胺']"
943-2,炭疽病/n_disease 危害/vn 建议使用/n_new 肟菌戊唑醇/n_medicine 或/c 氟硅唑/n_medicine 或/c 苯甲丙环唑/n_medicine 防治/vn ,[],['炭疽病'],"['肟菌戊唑醇', '氟硅唑', '苯甲丙环唑']"
943-3,黑/a 霉病/n 叶面喷施/n_new 苯醚甲环唑/n_medicine 加/v 甲/Mg 托/v 或/c 异菌脲/n_medicine 防治/v ,[],[],"['苯醚甲环唑', '异菌脲']"
944-1,检查/n_new 虫害/n_disease ,[],['虫害'],[]
944-2,蓟马/n_disease 为害/v ，用药不当/n_disease 。/wj 用/p 乙基多杀/n_new 霉素/n_new 和/cc 碧护/n_medicine 喷雾/n_new 防治/vn 。/wj ,[],"['蓟马', '用药不当']",['碧护']
944-3,你好/n_new ，蓟马/n_disease 危害/vn ，白粉虱/n_disease 危害/v ，防治/v 烯啶虫胺/n_medicine ，联苯菊酯/n_medicine ，噻虫嗪/n_medicine ，高氯/n_new ，乙基多杀菌素/n_medicine 。/wj 艾美乐/nr 或者/c 艾绿士/nr 或者/c 特/ag 福利/n 。/wj ,[],"['蓟马', '白粉虱']","['烯啶虫胺', '联苯菊酯', '噻虫嗪', '乙基多杀菌素']"
945-1,缺钙/n_disease 引起/v 的/ude1 脐腐病/n_disease ,[],"['缺钙', '脐腐病']",[]
945-2,脐腐病/n_disease ，缺钙/n_disease 引起/v ，叶面喷施/n_new 螯合钙/n_medicine 。/wj ,[],"['脐腐病', '缺钙']",['螯合钙']
945-3,高/a 氮/n 缺硼/n_disease ，缺钙/n_disease 引起/v ，严重/ad 缺硼/n_disease 造成/v 的/ude1 。/wj 建议/n 注意/v 均匀/ad 浇水/vi ，防止/v 干旱/a 诱/vg 发生/v 理性/n 缺硼/n_disease ，选用/v 糖/n 醇/ag 硼/n 、/wn 速乐硼/n_medicine 等/udeng 喷施/n_new 缓解/n_new 。/wj 同时/c 注意/v 平衡/a 用/p 肥/n ，控氮/n_new ，提前/vd 补充/v 速乐硼/n_medicine ，糖醇钙/n_medicine 喷雾/n_new 。/wj ,[],"['缺硼', '缺钙', '缺硼', '缺硼']","['速乐硼', '速乐硼', '糖醇钙']"
946-1,你好/n_new ，注意/v 疫病/n_disease ，防治/v 可用/v 烯酰吗啉/n_medicine ，氟吗啉/n_medicine ，霜霉威盐酸盐/n_medicine ，霜脲锰锌/n_medicine ，甲/Mg 霜/n 锰锌/n_medicine ，增威/nr2 赢/v 绿/an ，银法利/nrf ，氰霜唑/n_medicine 防治/vn ,[],['疫病'],"['烯酰吗啉', '氟吗啉', '霜霉威盐酸盐', '霜脲锰锌', '锰锌', '氰霜唑']"
946-2,疫病/n_disease ，用/v 甲霜灵/n_medicine 锰锌/n_medicine ，烯酰吗啉/n_medicine ，霜霉威盐酸盐/n_medicine ，克露/n_medicine ，霜疫清/n_medicine 等/udeng 防治/vn 。/wj ,[],['疫病'],"['甲霜灵', '锰锌', '烯酰吗啉', '霜霉威盐酸盐', '克露', '霜疫清']"
946-3,疫病危害/n_disease 使用/v 银法利/nrf 或/c 克露/n_medicine 或/c 增威/nr 赢/v 绿/a 防治/vn ,[],['疫病危害'],['克露']
947-1,红蜘蛛/n_disease ，用/v 哒螨灵/n_medicine ，阿维·哒螨灵/n_medicine ，螺螨酯/n_medicine ，乙螨唑/n_medicine ，四螨嗪/n_medicine ，联苯肼酯/n_medicine 喷雾/n_new 防治/vn 。/wj ,[],['红蜘蛛'],"['哒螨灵', '哒螨灵', '螺螨酯', '乙螨唑', '四螨嗪', '联苯肼酯']"
947-2,红蜘蛛/n_disease 危害/vn 。/wj 建议选用/n_new 阿维菌素/n_medicine 、/wn 哒螨灵/n_medicine 、/wn 螺螨酯/n_medicine 、/wn 联苯肼酯/n_medicine 等/udeng 药剂/n 进行防治/n_new 。/wj 轮换/v 用药/n_new ，5—/wp 7天/qt 一次/qv ，连/ulian 用/v 三次/qv 。/wj ,[],['红蜘蛛'],"['阿维菌素', '哒螨灵', '螺螨酯', '联苯肼酯']"
947-3,使用/v 联苯肼酯/n_medicine +乙螨唑/n_medicine 防治/v 试试/n_new ,[],[],"['联苯肼酯', '乙螨唑']"
948-1,药害/n_new ，可/c 选用/v 益/dg 沛/ag 蔬/ng 复合/n_new 微生物菌剂/n_medicine 或/c 阿泰灵/nr 等/udeng 喷施/n_new 缓解/n_new 。/wj ,[],[],['微生物菌剂']
948-2,药害/n_new ，可/c 选用/v 益/dg 沛/ag 蔬/ng 复合/n_new 微生物菌剂/n_medicine 或/c 阿泰灵/nr 等/udeng 喷施/n_new 缓解/n_new 。/wj ,[],[],['微生物菌剂']
948-3,温度/n_new 不适/a 或/c 药害/n_new 导致/v 叶面/n 可用/v 碧护/n_medicine +磷酸二氢钾/n_medicine 或/c 氨基酸叶面肥/n_medicine 调节/n_new ,[],[],"['碧护', '磷酸二氢钾', '氨基酸叶面肥']"
949-1,你好/n_new ，注意/v 疫病/n_disease ，防治/v 可用/v 烯酰吗啉/n_medicine ，氟吗啉/n_medicine ，霜霉威盐酸盐/n_medicine ，霜脲锰锌/n_medicine ，甲/Mg 霜/n 锰锌/n_medicine ，增威/nr2 赢/v 绿/an ，银法利/nrf ，氰霜唑/n_medicine 防治/vn ,[],['疫病'],"['烯酰吗啉', '氟吗啉', '霜霉威盐酸盐', '霜脲锰锌', '锰锌', '氰霜唑']"
949-2,疫病/n_disease ，用/v 甲霜灵/n_medicine 锰锌/n_medicine ，烯酰吗啉/n_medicine ，霜霉威盐酸盐/n_medicine ，克露/n_medicine ，霜疫清/n_medicine 等/udeng 防治/vn 。/wj ,[],['疫病'],"['甲霜灵', '锰锌', '烯酰吗啉', '霜霉威盐酸盐', '克露', '霜疫清']"
949-3,疫病危害/n_disease 使用/v 银法利/nrf 或/c 克露/n_medicine 或/c 增威/nr 赢/v 绿/a 防治/vn ,[],['疫病危害'],['克露']
950-1,脐腐病/n_disease -/wp 这种/r 情况/n 是/vshi 由于/p 生理性/n_new 缺钙/n_disease 造成/v   建议/n 叶面喷施/n_new 氨基酸/n_medicine 钙/n 或/c 糖醇钙/n_medicine +碧护/n_medicine +磷酸二氢钾/n_medicine 喷雾/n_new 调节/n_new 防治/vn ,[],"['脐腐病', '缺钙']","['氨基酸', '糖醇钙', '碧护', '磷酸二氢钾']"
950-2,您好/n_new ，脐腐病/n_disease ，西红柿/n_crop 脐腐病/n_disease 主要/d 是/vshi 缺钙/n_disease 引起/v 的/ude1 ，用/p 活性/b 硝酸钙/n_medicine 根/n 施/v ，叶面/n 用/p 氨基酸/n_medicine 加螯/n_new 合/v 钙/n 喷雾/n_new 。/wj ,['西红柿'],"['脐腐病', '脐腐病', '缺钙']","['硝酸钙', '氨基酸']"
950-3,高/a 氮/n 缺硼/n_disease ，缺钙/n_disease 引起/v ，严重/ad 缺硼/n_disease 造成/v 的/ude1 。/wj 建议/n 注意/v 均匀/ad 浇水/vi ，防止/v 干旱/a 诱/vg 发生/v 理性/n 缺硼/n_disease ，选用/v 糖/n 醇/ag 硼/n 、/wn 速乐硼/n_medicine 等/udeng 喷施/n_new 缓解/n_new 。/wj 同时/c 注意/v 平衡/a 用/p 肥/n ，控氮/n_new ，提前/vd 补充/v 速乐硼/n_medicine ，糖醇钙/n_medicine 喷雾/n_new 。/wj ,[],"['缺硼', '缺钙', '缺硼', '缺硼']","['速乐硼', '速乐硼', '糖醇钙']"
951-1,根系发育不良/n_disease ，早衰/vi 导致/v 生理性/n_new 症状/n 建议/n 用/v 腐植酸/n_medicine +甲霜恶霉灵/n_medicine +枯草芽孢杆菌/n_disease 灌根/n_new 改良土壤环境/n_new ，结合叶面/n_new 用/v 碧护/n_medicine +磷酸二氢钾/n_medicine +中/f 微量元素/nl 喷施/n_new 缓解/n_new 此/rzs 症状/n ,[],"['根系发育不良', '枯草芽孢杆菌']","['腐植酸', '甲霜恶霉灵', '碧护', '磷酸二氢钾']"
951-2,根系发育不良/n_disease 吸收能力/n_new 差/ng 造成/v 的/ude1 落叶/n 。/wj 建议/n 喷施/n_new 益/dg 沛/ag 蔬/ng 复合/n_new 微生物菌剂/n_medicine 或/c 甲壳素/n_medicine 等/udeng ，促进根系发育/n_new 。/wj ,[],['根系发育不良'],"['微生物菌剂', '甲壳素']"
951-3,考虑/n_new 肥害/n_disease ，根系吸收/n_new 不良/a 引起/v ，注意/v 通风/vi ，冲施/n_new 腐/vg 殖/w 酸/a 枯草芽孢杆菌/n_disease ，喷/v 施芸/nr 苔/ng 素/ag 氨基酸/n_medicine 二氢/n 钾/n 缓解/n_new ,[],"['肥害', '枯草芽孢杆菌']",['氨基酸']
952-1,炭疽病/n_disease ，用/v 咪鲜胺锰盐/n_medicine ，苯甲溴菌腈/n_medicine ，腐霉利/n_medicine ，炭疽/n_disease 福/n 美/ng ，溴菌腈/n_medicine ，啶氧菌酯/n_medicine ，吡唑醚菌酯/n_medicine 喷雾/n_new 防治/vn 。/wj ,[],"['炭疽病', '炭疽']","['咪鲜胺锰盐', '苯甲溴菌腈', '腐霉利', '溴菌腈', '啶氧菌酯', '吡唑醚菌酯']"
952-2,辣椒/n_crop 炭疽/n_disease 是/vshi 很/d 严重/a 的/ude1 ，可能/n_new 会/v 导致/v 绝/d 产/v 的/ude1 ,['辣椒'],['炭疽'],[]
952-3,炭疽病/n_disease 危害/vn 建议使用/n_new 肟菌戊唑醇/n_medicine 或/c 氟硅唑/n_medicine 或/c 苯甲丙环唑/n_medicine 防治/vn ,[],['炭疽病'],"['肟菌戊唑醇', '氟硅唑', '苯甲丙环唑']"
953-1,考虑温度不适/n_new 或/c 根系发育不良导致/n_disease 建议/n 随/p 水/n 冲施/n_new 腐/vg 殖/w 酸/a +枯草芽孢杆菌/n_disease ，促进根系生长发育/n_new ，叶面喷施/n_new 碧护/n_medicine +磷酸二氢钾/n_medicine 调节/n_new 生长/vn ,[],"['根系发育不良导致', '枯草芽孢杆菌']","['碧护', '磷酸二氢钾']"
953-2,根系不好/n_disease ，用/v 腐植酸/n_medicine 和/cc 枯草芽孢杆菌/n_disease 灌/v 墩/ng ，叶面喷施/n_new 碧护/n_medicine 。/wj ,[],"['根系不好', '枯草芽孢杆菌']","['腐植酸', '碧护']"
953-3,根系发育不良/n_disease 及/cc 缺素/n_disease 导致/v ，可/c 喷施/n_new 氨基酸二轻钾肥/n_medicine ，冲施/n_new 水溶肥/n_medicine ，叶面/n 用/v 碧护/n_medicine ，磷酸二氢钾/n_medicine ，芸苔素/n_medicine 可/v 缓解/n_new ,[],"['根系发育不良', '缺素']","['氨基酸二轻钾肥', '水溶肥', '碧护', '磷酸二氢钾', '芸苔素']"
954-1,如果/c 大面积/d 发生/v 考虑/n_new 除草剂/n 药害/n_new 个别现象考虑/n_new 疫病危害/n_disease ,[],['疫病危害'],[]
954-3,疫病危害/n_disease 可能性/n 大/a ,[],['疫病危害'],[]
955-1,你好/n_new 畸形果/n_disease 考虑/n_new 花芽分化/n_new 不好/a ，授粉/vi 不好/a ，生长周期/n_new 温度/n_new 忽/d 高/a 忽/d 低/a ，水肥不均/n_disease ，氮肥/n_medicine 过大/n_new ，缺乏硼钙/n_disease 引起/v 。/wj 注意/v 水肥管理/n_new ，控氮/n_new ，可用/v 磷酸二氢钾/n_medicine 复配/n_new 速乐硼/n_medicine ，糖醇钙/n_medicine 喷雾/n_new 缓解/n_new ，合理疏果/n_new 。/wj ,[],"['畸形果', '水肥不均', '缺乏硼钙']","['氮肥', '磷酸二氢钾', '速乐硼', '糖醇钙']"
955-2,辣椒/n_crop 弯曲/an ，属于/v 畸形果/n_disease ，蘸/v 花/v 激素/n 浓度/n 过大/n_new ，花期遭遇/n_new 低温/n 或者/c 光照不足/n_disease ，导致/v 授粉/vi 不良/a ，缺硼/n_disease 缺钙/n_disease ，氮肥过多/n_disease ，磷钾肥不足/n_disease 等/udeng 都/d 能/v 引起/v 畸形果/n_disease 。/wj 控制氮肥/n_medicine 用量/n ，増/w 施/v 磷钾肥/n_medicine ，补充/v 钾/n 钙/n 硼/n 镁/n 等/udeng 中量元素肥料/n_medicine ，冲施/n_new 腐植酸/n_medicine 肥/n ，叶面喷施/n_new 磷酸二氢钾/n_medicine 。/wj ,['辣椒'],"['畸形果', '光照不足', '缺硼', '缺钙', '氮肥过多', '磷钾肥不足', '畸形果']","['控制氮肥', '磷钾肥', '中量元素肥料', '腐植酸', '磷酸二氢钾']"
955-3,畸形果/n_disease ，水肥/n 不/d 均匀/a ，生长/v 不良/a ，缺钙/n_disease 导致/v 的/ude1 ，叶面喷施/n_new 磷酸二氢钾/n_medicine ，补充/v 钾/n 钙/n 硼/n 镁/n 等/udeng 元素/n 肥料/n ，减少/v 畸形果/n_disease ,[],"['畸形果', '缺钙', '畸形果']",['磷酸二氢钾']
956-1,叶片/n 反/vi 转/v ，考虑/n_new 使用/v 奈乙酸/n_medicine 类/q 产品/n 中毒/vi ，可以/n_new 叶面喷施/n_new 磷酸二氢钾/n_medicine 加芸/nr2 苔/ng 素/ag 调理/v ，也/d 可以/n_new 让/v 其/rz 自行/d 恢复/v 。/wj ,[],[],"['奈乙酸', '磷酸二氢钾']"
956-2,温度/n_new 不适/a 或/c 药害/n_new 导致/v 叶面/n 可用/v 碧护/n_medicine +磷酸二氢钾/n_medicine 或/c 氨基酸叶面肥/n_medicine 调节/n_new ,[],[],"['碧护', '磷酸二氢钾', '氨基酸叶面肥']"
956-3,多/ad 考虑/n_new ，天气变化/n_new 。/wj 温度/n_new 不适/a ，根系吸收/n_new 不良/a ，或者/c 用药/n_new ，导致/v 生理性/n_new 症状/n ，可用/v 生物菌肥/n_medicine 灌根/n_new 养根/n_new ，叶面/n 芸苔素内酯/n_medicine 喷雾/n_new 缓解/n_new ,[],[],"['生物菌肥', '芸苔素内酯']"
957-1,多/ad 考虑/n_new 天气变化/n_new 。/wj 温度/n_new 不适/a ，根系吸收/n_new 不良/a ，或者/c 用药/n_new ，导致/v 生理性/n_new 症状/n ，可用/v 生物菌肥/n_medicine 灌根/n_new 养根/n_new ，叶面/n 芸苔素内酯/n_medicine 喷雾/n_new 缓解/n_new ,[],[],"['生物菌肥', '芸苔素内酯']"
957-3,考虑温度不适/n_new 引起/v 的/ude1 生理性病害/n_disease 或者/c 用药不当/n_disease 引起/v 的/ude1 药害/n_new ，叶面喷施/n_new 磷酸二氢钾/n_medicine 加/b 氨基酸叶面肥/n_medicine 加芸/nr2 苔/ng 素/ag 或者/c 碧护/n_medicine 缓解/n_new ,[],"['生理性病害', '用药不当']","['磷酸二氢钾', '氨基酸叶面肥', '碧护']"
958-1,根系吸收/n_new 不好/ad 缺素证/n_disease ，冲施/n_new 枯草芽孢杆菌/n_disease 养/v 根系/n 生根/vi ，叶面喷施/n_new 氨基酸/n_medicine 加/v 微量元素/nl 缓解/n_new 下/f ，7到/v 10天/qt 喷施/n_new 一次/qv ,[],"['缺素证', '枯草芽孢杆菌']",['氨基酸']
958-2,根系发育不良/n_disease 及/cc 缺素/n_disease 导致/v ，可/c 喷施/n_new 氨基酸二轻钾肥/n_medicine ，冲施/n_new 水溶肥/n_medicine ，叶面/n 用/v 碧护/n_medicine ，磷酸二氢钾/n_medicine ，芸苔素/n_medicine 可/v 缓解/n_new ,[],"['根系发育不良', '缺素']","['氨基酸二轻钾肥', '水溶肥', '碧护', '磷酸二氢钾', '芸苔素']"
958-3,温度/n_new 不适/a 或/c 根系/n 弱/a 吸收/v 不好/ad 导致/v ，可用/v 腐植酸/n_medicine ，枯草芽孢杆菌/n_disease 灌根/n_new ，促进根系生长/n_new ，叶面喷施/n_new 碧护/n_medicine ，磷酸二氢钾/n_medicine 缓解/n_new ,[],['枯草芽孢杆菌'],"['腐植酸', '碧护', '磷酸二氢钾']"
959-1,你好/n_new ，蓟马/n_disease 危害/vn ，白粉虱/n_disease 危害/v ，防治/v 吡丙醚/n_medicine 好/a 一些/mq 烯啶虫胺/n_medicine ，联苯菊酯/n_medicine ，噻虫嗪/n_medicine ，高氯/n_new ，乙基多杀菌素/n_medicine 。/wj 艾美乐/nr 或者/c 艾绿士/nr 或者/c 特/ag 福利/n 。/wj ,[],"['蓟马', '白粉虱']","['吡丙醚', '烯啶虫胺', '联苯菊酯', '噻虫嗪', '乙基多杀菌素']"
959-2,您好/n_new ，白粉虱/n_disease 危害/v 用/v 吡虫啉/n_medicine ，吡/w 蚜/w 蚨/x 虫/n 胺/n ，螺虫乙酯/n_medicine ，烯啶虫胺/n_medicine ，啶/x 虫/n 脒/w ，噻虫嗪/n_medicine ，防治/v ,[],['白粉虱'],"['吡虫啉', '螺虫乙酯', '烯啶虫胺', '噻虫嗪']"
959-3,蓟/w 马粉/nr 虱/w ，25％阿克泰/nrf WG3000/x －/wp 2500倍/q ＋/w 有机硅/n_medicine ，70％艾美乐/nr WG2000/x －/wp 2500倍/q 或/c 3％苦参碱/n_medicine AS500/x 倍/q ，亩/q 旺/a 特/ag 3000倍/q ，绿颖/nr 200倍/q ，20％啶/x 虫/n 脒/w 2000－/wp 2500（/wkz 高温/n 有效/a ）/wky ＋/w 阿维菌素/n_medicine 1500倍/q ，倍/q 内/f 威/ng （/wkz 溴/ng 氰/w 虫/n 酰胺/n_medicine ）/wky 4000倍/q 或/c 艾绿士/nr （/wkz 乙基多杀菌素/n_medicine ）/wky 1000－/wp 1500倍/q ，杀虫环/n_medicine 1200倍/q 或/c 福戈/nrf 3000倍/q ，22％特福力/nrf （/wkz 氟啶虫/n_disease 胺/n 晴/vi ）/wky 3000倍/q ,[],['氟啶虫'],"['有机硅', '苦参碱', '阿维菌素', '酰胺', '乙基多杀菌素', '杀虫环']"
960-1,考虑/n_new 青枯病/n_disease 或/c 枯萎病/n_disease 危害/v 针对/p 这种/r 症状/n ，建议检查/n_new 一下/mq 根系/n ，破/v 开/v 茎杆/n_new 挤压看看/n_new 可/v 有/vyou 菌脓/n_disease 溢出/v ，如果/c 有/vyou 考虑/n_new 青枯病/n_disease 危害/vn ，如果/c 没有/d 考虑/n_new 枯萎病/n_disease 危害/v 青枯病/n_disease 建议/n   用/p 25%络氨铜/n_medicine 124-/wp 184毫升/q //w 亩/q 喷雾/n_new 20%噻唑锌/n_medicine 300-/wp 500倍/q 液/ng 喷雾/n_new 6%春雷霉素/n_medicine 25-/wp 40克/q //w 亩/q 喷雾/n_new 30%乙蒜素/n_medicine 50-/wp 80毫升/q //w 亩/q 喷雾/n_new 20%叶枯唑/n_medicine 100-/wp 150克/q //w 亩/q 喷雾/n_new 50%氯溴异/n_medicine 氰/w 脲/w 酸/a 50-/wp 60克/q //w 亩/q 喷雾/n_new 可以/n_new 用/p 以上/f 药剂/n +磷酸二氢钾/n_medicine +碧护/n_medicine 交替使用/n_new 防治/v 枯萎病/n_disease 建议使用/n_new 1％申/v 嗪/w 霉素/n_new 500-/wp 1000倍/q 液/ng 灌根/n_new 20％恶霉/n_disease ·/w 稻瘟灵/n_medicine 40-/wp 60//w 亩/q 灌根/n_new 1·2％辛菌胺醋酸盐/n_medicine 200-/wp 300倍/q 液/ng 灌根/n_new 4％嘧/x 啶/x 核/n 苷/x 类/q 抗菌素/n 400倍/q 液/ng 灌根/n_new 56％甲/Mg 硫/n ·/w 恶霉灵/n_medicine 600-/wp 800倍/q 液/ng 灌根/n_new 6％春雷霉素/n_medicine 200-/wp 300倍/q 液/ng 灌根/n_new 85％三氯/n 异/ag 氰/w 脲/w 酸/a 35-/wp 45克/q //w 亩/q 喷雾/n_new 70％恶霉灵/n_medicine 1400-/wp 1800倍/q 液/ng 灌根/n_new 70％或/c 50％敌磺钠/n_medicine 250-/wp 500克/q //w 亩/q 泼/v 浇/v 或/c 喷雾/n_new 以上/f 药剂/n 可/v 轮换/vd 交替使用/n_new 防治/vn ,[],"['青枯病', '枯萎病', '菌脓', '青枯病', '枯萎病', '青枯病', '枯萎病', '恶霉']","['络氨铜', '噻唑锌', '春雷霉素', '乙蒜素', '叶枯唑', '氯溴异', '磷酸二氢钾', '碧护', '稻瘟灵', '辛菌胺醋酸盐', '恶霉灵', '春雷霉素', '恶霉灵', '敌磺钠']"
960-2,你好/n_new ，注意/v 枯萎病/n_disease 危害/vn ，防治/v 方/d 可/v 用/p 甲基硫菌灵/n_medicine ，咯菌腈/n_medicine ，精甲霜灵/n_medicine 咯菌腈/n_medicine ，恶霉灵/n_medicine ，甲霜恶霉灵/n_medicine ，甲霜灵/n_medicine ，恶霉灵/n_medicine ，枯草芽孢杆菌/n_disease 复配/n_new 甲霜恶霉灵/n_medicine 灌根/n_new ，连/ulian 用/v 二到/v 三次/qv ，间隔/n 五到/v 七天/qt ,[],"['枯萎病', '枯草芽孢杆菌']","['甲基硫菌灵', '咯菌腈', '精甲霜灵', '咯菌腈', '恶霉灵', '甲霜恶霉灵', '甲霜灵', '恶霉灵', '甲霜恶霉灵']"
960-3,辣椒/n_crop 根腐病/n_disease 危害/vn 。/wj 建议选用/n_new 内/f 吸/v 性/ng 杀菌剂/n_medicine 乙蒜素/n_medicine +甲基硫菌灵/n_medicine 、/wn 溴菌腈/n_medicine 等/v 配合/v 碧护/n_medicine 或/c 阿/b 泰/b 灵/ng 喷施防治/n_new 。/wj ,['辣椒'],['根腐病'],"['杀菌剂', '乙蒜素', '甲基硫菌灵', '溴菌腈', '碧护']"
961-1,你好/n_new ，注意/v 疫病/n_disease ，防治/v 可用/v 烯酰吗啉/n_medicine ，氟吗啉/n_medicine ，霜霉威盐酸盐/n_medicine ，霜脲锰锌/n_medicine ，甲/Mg 霜/n 锰锌/n_medicine ，增威/nr2 赢/v 绿/an ，银法利/nrf ，氰霜唑/n_medicine 防治/vn ,[],['疫病'],"['烯酰吗啉', '氟吗啉', '霜霉威盐酸盐', '霜脲锰锌', '锰锌', '氰霜唑']"
961-2,疫病/n_disease 用/p 先正/nr2 达瑞凡/nr ，双炔酰菌胺/n_medicine 1500-/wp 2000倍/q 液/ng 先/d 正/d 达/v 金/b 雷/n ，精/a 甲/n 霜/n 锰锌/n_medicine 100-/wp 120克/q //w 亩/q 先/d 正/d 达/v 杀毒矾/n_medicine ，杀毒矾/n_medicine 恶霜灵/n_medicine +代森锰锌/n_medicine 200-/wp 250克/q //w 亩/q 杜邦/nrf 克露/n_medicine ，霜脲锰锌/n_medicine 100-/wp 150克/q //w 亩/q 杜邦/nrf 增/v 威/ng 赢/v 绿/a 2000-/wp 3000倍/q 液/ng 拜耳/nrf 银法利/nrf 60-/wp 75克/q //w 亩/q ,[],['疫病'],"['双炔酰菌胺', '锰锌', '杀毒矾', '杀毒矾', '恶霜灵', '代森锰锌', '克露', '霜脲锰锌']"
961-3,疫病危害/n_disease ，建议选用/n_new 68·75%霜霉威/n_medicine 盐/n ·/w 氟/n 吡/w 菌胺/n_medicine 悬浮液/n_new 剂/ng 800倍/q 液/ng 、/wn 50%烯酰吗啉/n_medicine 可/v 湿性粉剂/n_medicine 1000倍/q 液/ng 等/udeng 喷施防治/n_new 。/wj ,[],['疫病危害'],"['霜霉威', '菌胺', '烯酰吗啉', '湿性粉剂']"
962-1,你好/n_new ，考虑/n_new 茎基腐病/n_disease ，防治/v 可用精甲/n_new 霜灵/n_medicine 咯菌腈/n_medicine ，枯草芽孢杆菌/n_disease 复配/n_new 甲霜恶霉灵/n_medicine 灌根/n_new 淋/v 根/n 处理/vn ，连/ulian 用/v 二到/v 三次/qv ，间隔/n 五到/v 七天/qt ，注意/v 控/v 水/n 。/wj ,[],"['茎基腐病', '枯草芽孢杆菌']","['霜灵', '咯菌腈', '甲霜恶霉灵']"
